"edu_id","match_fam_id","edu_BirthYear","edu_GenderNum","edu_GenderNum.1","edu_ParentOcc","edu_ParentSES","edu_AdmissionYear","edu_YearStart","edu_YearFinish","edu_YearsOut","edu_SchoolLeavingAge","edu_LeaveIslands","edu_CompletedEdu","edu_FurtherEduVOther","edu_StaysCompletedEdu","adult_fam.id","adult_SES","adult_Fertility","deaths_id","deaths_DeathAge"
1155,81,1879,"1","1","Farmer",51.61,1886,1886,1893,NA,14,"0",NA,NA,NA,1214,51.61,1,4509,41
1275,135,1887,"1","1","Mason",49.9,1893,1893,1901,NA,14,"0",NA,NA,NA,NA,NA,NA,NA,NA
1124,43,1878,"1","1","Labourer",34.52,1885,1885,1889,NA,11,"0",NA,NA,NA,NA,NA,NA,NA,NA
1043,13,1875,"1","1","Labourer",34.52,1881,1881,1886,NA,11,"0",NA,NA,NA,NA,NA,NA,NA,NA
1807,1004,1907,"1","1","",NA,1911,1911,1921,NA,14,"0","1",NA,1,NA,NA,NA,NA,NA
1712,1004,1903,"0","0","",NA,1910,1910,1910,NA,7,"1",NA,NA,NA,NA,NA,NA,NA,NA
2033,1004,1909,"0","0","",NA,1917,1917,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA
1904,1004,1905,"0","0","",NA,1913,1913,1914,NA,9,"1","0","1",NA,NA,NA,NA,NA,NA
2172,440,1914,"0","0","Sailor",50.99,1921,1921,1928,3,14,"1",NA,NA,NA,NA,NA,NA,NA,NA
1752,1004,1904,"0","0","",NA,1909,1909,NA,NA,NA,"0","1",NA,NA,NA,NA,NA,NA,NA
2205,457,1917,"0","0","Farmer",51.61,1923,1923,1931,NA,14,"0","1",NA,1,NA,NA,NA,NA,NA
1754,1004,1904,"0","0","",NA,1908,1908,1918,NA,14,"0","1","0",1,NA,NA,NA,NA,NA
1710,1004,1903,"0","0","",NA,1910,1910,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA
1774,1004,1905,"0","0","",NA,1911,1911,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA
1842,312,1906,"0","0","Coastguard",57.72,1912,1912,1913,NA,7,"1",NA,NA,NA,NA,NA,NA,NA,NA
1822,1004,1906,"0","0","",NA,1911,1911,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA
2289,499,1921,"0","0","Farm.Labourer",52.02,1926,1926,1935,NA,14,"0","1",NA,1,NA,NA,NA,NA,NA
1644,302,1895,"0","0","Coastguard",57.72,1908,1908,1910,NA,15,"1",NA,NA,NA,NA,NA,NA,NA,NA
1895,1004,1910,"0","0","",NA,1913,1913,1923,NA,13,"1",NA,NA,NA,NA,NA,NA,NA,NA
1852,317,1907,"0","0","Farmer",51.61,1912,1912,1921,NA,14,"0","1","0",1,NA,NA,NA,NA,NA
2046,375,1908,"0","0","Soldier",38.7,1917,1917,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA
1813,1004,1906,"1","1","",NA,1911,1911,1911,NA,5,"1",NA,NA,NA,NA,NA,NA,NA,NA
1772,1004,1906,"1","1","",NA,1909,1909,1918,NA,12,"0",NA,NA,NA,NA,NA,NA,NA,NA
1307,169,NA,"1","1","Schoolmaster",58.13,1895,1895,1895,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA
1929,1004,1911,"1","1","",NA,1915,1915,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA
2547,495,1931,"0","0","Farmer",51.61,1937,1937,1939,NA,8,"0","1",NA,1,NA,NA,NA,NA,NA
2686,758,1939,"0","0","Dom.Servant",48.43,1943,1943,1943,NA,4,"0","1",NA,1,NA,NA,NA,NA,NA
